muleID,startTime,endTime,numberOfRuns,filesRead,dataVolume,documentCalls,loadDuration,getResultDuration
0,1734093586254,1734093780398,15,2946,424224,4416,134777,58930
1,1734093586081,1734093780419,15,2936,422784,4401,136641,57526
2,1734093586251,1734093780513,15,2924,421056,4383,136029,57706
3,1734093586249,1734093780587,15,2962,426528,4440,135678,58130
4,1734093586083,1734093780613,10,1980,285120,2967,139563,54742
5,1734093586073,1734093780581,11,1992,286848,2985,139933,54475
6,1734093586075,1734093780469,11,2012,289728,3015,139081,55282
7,1734093586265,1734093780343,11,1990,286560,2982,139388,54264
8,1734093586097,1734093780614,11,2018,290592,3024,139306,54998
9,1734093586078,1734093780613,11,2054,295776,3078,138511,55831
10,1734093586080,1734093780621,11,2010,289440,3012,138906,55387
11,1734093586258,1734093780465,10,1914,275616,2868,139837,53952
12,1734093586092,1734093780458,11,2022,291168,3030,139023,55186
13,1734093586078,1734093780539,11,2080,299520,3117,138152,56140
14,1734093586072,1734093780166,11,2046,294624,3066,138353,55733
15,1734093586099,1734093780622,10,1944,279936,2913,139904,54385
16,1734093586083,1734093780378,11,2060,296640,3087,139087,55048
17,1734093586086,1734093780509,11,2008,289152,3009,139395,54870
18,1734093586075,1734093780499,16,3000,432000,4497,136153,58084
19,1734093586106,1734093780421,15,2936,422784,4401,136998,57282
20,1734093586251,1734093780486,15,2962,426528,4440,135998,57763
21,1734093586081,1734093780402,16,3078,443232,4614,136035,58178
22,1734093586254,1734093780420,15,2942,423648,4410,136687,57045
23,1734093586091,1734093780449,16,3036,437184,4551,135829,58367
24,1734093586266,1734093780574,10,1912,275328,2865,140050,53769
25,1734093586086,1734093780391,11,1986,285984,2976,139256,54884
26,1734093586249,1734093780576,11,2062,296928,3090,137883,55955
27,1734093586103,1734093780385,11,2016,290304,3021,138668,55468
28,1734093586264,1734093780535,10,1958,281952,2934,139590,54261
29,1734093586105,1734093780557,11,2044,294336,3063,137947,56365
30,1734093586084,1734093780570,10,1972,283968,2955,140037,54233
31,1734093586080,1734093780626,11,2044,294336,3063,138537,55750
32,1734093586091,1734093780583,10,1960,282240,2937,140370,53764
33,1734093586248,1734093780396,10,1962,282528,2940,138447,55278
34,1734093586089,1734093780489,11,2060,296640,3087,138506,55735
35,1734093586079,1734093780381,11,2094,301536,3138,138943,55227
36,1734093586098,1734093780458,10,1960,282240,2937,140377,53831
37,1734093586089,1734093780626,11,2026,291744,3036,138369,55917
38,1734093586255,1734093780478,15,2934,422496,4398,136147,57642
39,1734093586074,1734093780428,16,3036,437184,4551,135307,59010
40,1734093586087,1734093780408,16,3038,437472,4554,135815,58343
41,1734093586252,1734093780587,15,2956,425664,4431,136171,57617
42,1734093586078,1734093780476,15,2954,425376,4428,135793,58393
43,1734093586094,1734093780429,16,2978,428832,4464,136481,57699
44,1734093586253,1734093780259,10,1980,285120,2967,139660,53827
45,1734093586104,1734093780433,10,1962,282528,2940,140831,53244
46,1734093586253,1734093780576,10,1938,279072,2904,140110,53717
47,1734093586093,1734093780348,11,2026,291744,3036,138895,55135
48,1734093586072,1734093780512,11,1994,287136,2988,138945,55478
49,1734093586099,1734093780389,10,1898,273312,2844,140312,53825
50,1734093586126,1734093780595,10,1976,284544,2961,139426,54683
51,1734093586266,1734093780370,10,1938,279072,2904,138956,54740
52,1734093586089,1734093780502,10,1888,271872,2829,139716,54428
53,1734093586263,1734093780396,11,1992,286848,2985,138683,55025
54,1734093586257,1734093780564,10,1936,278784,2901,139773,54062
55,1734093586092,1734093780562,11,1992,286848,2985,139188,55092
56,1734093586089,1734093780607,10,1974,284256,2958,140236,54022
57,1734093586253,1734093780626,10,1964,282816,2943,139600,54247
58,1734093586100,1734093780469,16,3062,440928,4590,134284,59934
59,1734093586091,1734093780484,16,3056,440064,4581,135753,58433
60,1734093586078,1734093780513,16,3060,440640,4587,135601,58598
61,1734093586087,1734093780262,16,3100,446400,4647,133892,60027
62,1734093586260,1734093780514,16,3004,432576,4503,135839,57877
63,1734093586098,1734093780481,16,2976,428544,4461,135733,58451
64,1734093586086,1734093780513,11,2010,289440,3012,138604,55557
65,1734093586254,1734093780569,11,2024,291456,3033,139354,54445
66,1734093586266,1734093780166,10,1928,277632,2889,140466,53012
67,1734093586084,1734093780406,11,2070,298080,3102,138282,55847
68,1734093586095,1734093780568,11,1988,286272,2979,139793,54475
69,1734093586080,1734093780379,11,1986,285984,2976,139139,54928
70,1734093586085,1734093780543,11,2040,293760,3057,139052,55232
71,1734093586263,1734093780625,11,1992,286848,2985,138613,55232
72,1734093586261,1734093780515,11,2004,288576,3003,137982,55852
73,1734093586098,1734093780522,11,2008,289152,3009,138470,55804
74,1734093586087,1734093780561,10,1966,283104,2946,138832,55448
75,1734093586086,1734093780580,11,2024,291456,3033,139189,55065
76,1734093586247,1734093780578,10,1944,279936,2913,139744,54086
77,1734093586074,1734093780613,11,2080,299520,3117,138577,55864
78,1734093586262,1734093780589,15,2944,423936,4413,135551,58233
79,1734093586249,1734093780403,15,2942,423648,4410,136040,57690
80,1734093586254,1734093780499,15,2942,423648,4410,135858,57879
81,1734093586265,1734093780422,15,2964,426816,4443,136019,57713
82,1734093586086,1734093780471,16,3000,432000,4497,135987,58203
83,1734093586104,1734093780468,16,3056,440064,4581,135965,58254
84,1734093586098,1734093780574,10,1956,281664,2931,139178,54975
85,1734093586088,1734093780552,11,2072,298368,3105,139189,55096
86,1734093586114,1734093780534,10,1950,280800,2922,140345,53695
87,1734093586266,1734093780544,10,1938,279072,2904,140577,53268
88,1734093586099,1734093780385,11,2010,289440,3012,138857,55211
89,1734093586082,1734093780569,11,2010,289440,3012,138848,55422
90,1734093586076,1734093780539,11,2060,296640,3087,138637,55700
91,1734093586073,1734093780566,10,1974,284256,2958,139747,54559
92,1734093586073,1734093780611,11,2068,297792,3099,139094,55319
93,1734093586087,1734093780360,11,1986,285984,2976,139234,54838
94,1734093586088,1734093780526,11,1990,286560,2982,138617,55534
95,1734093586261,1734093780399,10,1954,281376,2928,140471,53226
96,1734093586097,1734093780261,10,1978,284832,2964,139203,54717
97,1734093586072,1734093780416,11,2014,290016,3018,139248,55063
98,1734093586091,1734093780587,15,2948,424512,4419,136249,57984
99,1734093586094,1734093780414,16,3004,432576,4503,136434,57731
100,1734093586075,1734093780404,16,3036,437184,4551,135745,58385
101,1734093586079,1734093780469,16,2988,430272,4479,136683,57532
102,1734093586254,1734093780507,15,2962,426528,4440,136574,57154
103,1734093586084,1734093780427,16,3008,433152,4509,135159,58741
104,1734093586257,1734093780614,10,1948,280512,2919,139885,53952
105,1734093586257,1734093780526,10,1976,284544,2961,139245,54599
106,1734093586100,1734093780506,10,1966,283104,2946,138996,55262
107,1734093586072,1734093780502,11,2060,296640,3087,138543,55790
108,1734093586086,1734093780268,11,2054,295776,3078,139357,54667
109,1734093586099,1734093780622,11,2020,290880,3027,138274,56024
110,1734093586100,1734093780349,10,1868,268992,2799,140237,53756
111,1734093586099,1734093780626,11,2016,290304,3021,138874,55315
112,1734093586074,1734093780533,11,2054,295776,3078,138217,56184
113,1734093586078,1734093780373,11,2036,293184,3051,138720,55510
114,1734093586093,1734093780613,10,1978,284832,2964,139723,54580
115,1734093586083,1734093780623,10,1938,279072,2904,139952,54261
116,1734093586248,1734093780386,10,1976,284544,2961,139737,53979
117,1734093586072,1734093780509,11,2056,296064,3081,138903,55523
118,1734093586100,1734093780583,16,3010,433440,4512,136094,58149
119,1734093586082,1734093780583,15,2946,424224,4416,136033,58208
120,1734093586081,1734093780467,16,3076,442944,4611,135758,58433
121,1734093586102,1734093780402,16,3008,433152,4509,136549,57580
122,1734093586266,1734093780514,15,2966,427104,4446,135830,57883
123,1734093586265,1734093780506,15,2946,424224,4416,136675,57052
124,1734093586265,1734093780167,10,1962,282528,2940,138744,54731
125,1734093586259,1734093780578,10,1942,279648,2910,139512,54274
126,1734093586106,1734093780547,10,1872,269568,2805,140663,53520
127,1734093586259,1734093780625,11,2040,293760,3057,138788,55065
128,1734093586075,1734093780574,11,2026,291744,3036,138779,55625
129,1734093586085,1734093780531,11,2072,298368,3105,139013,55271
130,1734093586259,1734093780352,10,1932,278208,2895,139882,53794
131,1734093586265,1734093780566,10,1970,283680,2952,139709,54117
132,1734093586101,1734093780558,10,1920,276480,2877,139667,54539
133,1734093586114,1734093780388,11,2028,292032,3039,138189,55948
134,1734093586095,1734093780555,11,1994,287136,2988,138622,55685
135,1734093586099,1734093780626,11,2054,295776,3078,138891,55397
136,1734093586090,1734093780574,11,2020,290880,3027,139175,55090
137,1734093586077,1734093780624,11,2116,304704,3171,138423,55870
138,1734093586260,1734093780456,15,2942,423648,4410,135865,57895
139,1734093586266,1734093780591,15,2942,423648,4410,136881,56908
140,1734093586262,1734093780445,15,2966,427104,4446,136200,57574
141,1734093586263,1734093780599,15,2952,425088,4425,135327,58440
142,1734093586265,1734093780382,15,2916,419904,4371,136422,57217
143,1734093586082,1734093780469,16,3016,434304,4521,135470,58746
144,1734093586256,1734093780548,10,1942,279648,2910,139164,54691
145,1734093586254,1734093780357,10,1972,283968,2955,138849,54782
146,1734093586099,1734093780166,11,2014,290016,3018,138787,55035
147,1734093586090,1734093780347,10,1966,283104,2946,140256,53775
148,1734093586255,1734093780575,10,1906,274464,2856,141479,52341
149,1734093586255,1734093780393,10,1922,276768,2880,140539,53167
150,1734093586092,1734093780557,10,1954,281376,2928,139354,54849
151,1734093586252,1734093780570,10,1954,281376,2928,139107,54732
152,1734093586254,1734093780524,10,1902,273888,2850,140296,53553
153,1734093586253,1734093780523,10,1966,283104,2946,137871,55957
154,1734093586096,1734093780512,10,1894,272736,2838,140952,53309
155,1734093586112,1734093780579,11,2006,288864,3006,138689,55567
156,1734093586078,1734093780504,11,2084,300096,3123,137972,56285
157,1734093586077,1734093780589,11,2010,289440,3012,138208,56062
158,1734093586249,1734093780446,16,2972,427968,4455,135770,58002
159,1734093586251,1734093780437,15,2944,423936,4413,135902,57860
160,1734093586072,1734093780399,16,3076,442944,4611,135716,58583
161,1734093586075,1734093780357,16,3030,436320,4542,135614,58394
162,1734093586080,1734093780583,16,3006,432864,4506,135158,59085
163,1734093586073,1734093780483,16,3094,445536,4638,135969,58413
164,1734093586100,1734093780505,10,1970,283680,2952,139760,54393
165,1734093586101,1734093780548,10,1926,277344,2886,139519,54660
166,1734093586108,1734093780598,10,1978,284832,2964,138435,55672
167,1734093586078,1734093780167,11,2024,291456,3033,139871,54152
168,1734093586105,1734093780568,11,2052,295488,3075,137989,56285
169,1734093586080,1734093780624,10,1910,275040,2862,141134,53157
170,1734093586072,1734093780571,11,2022,291168,3030,138858,55563
171,1734093586094,1734093780616,11,2044,294336,3063,139002,55296
172,1734093586082,1734093780463,11,2068,297792,3099,139128,55088
173,1734093586080,1734093780616,11,2046,294624,3066,138416,55883
174,1734093586249,1734093780608,10,1914,275616,2868,141093,52748
175,1734093586087,1734093780613,11,2078,299232,3114,138210,56130
176,1734093586073,1734093780499,11,2008,289152,3009,138874,55538
177,1734093586075,1734093780399,16,3040,437760,4557,136831,57357
178,1734093586105,1734093780361,16,3048,438912,4569,135986,58126
179,1734093586104,1734093780506,16,3100,446400,4647,135098,59126
180,1734093586080,1734093780416,15,2958,425952,4434,137077,57090
181,1734093586100,1734093780262,16,3016,434304,4521,136302,57618
182,1734093586073,1734093780351,16,3028,436032,4539,135832,58413
183,1734093586077,1734093780514,10,1970,283680,2952,139756,54546
184,1734093586075,1734093780420,11,2046,294624,3066,138708,55441
185,1734093586072,1734093780531,11,2068,297792,3099,138394,55924
186,1734093586079,1734093780378,10,1914,275616,2868,140569,53501
187,1734093586103,1734093780570,11,2056,296064,3081,138308,55957
188,1734093586091,1734093780547,10,1954,281376,2928,140114,54183
189,1734093586260,1734093780504,10,1898,273312,2844,140521,53309
190,1734093586096,1734093780520,11,2064,297216,3093,137606,56664
191,1734093586078,1734093780341,11,2068,297792,3099,137205,56868
192,1734093586090,1734093780366,10,1866,268704,2796,139999,54073
193,1734093586076,1734093780384,11,2018,290592,3024,139217,54954
194,1734093586082,1734093780565,11,2004,288576,3003,139395,54880
195,1734093586082,1734093780565,11,2030,292320,3042,139390,54882
196,1734093586080,1734093780607,11,2042,294048,3060,138553,55703
197,1734093586266,1734093780403,15,2966,427104,4446,135855,57860
198,1734093586084,1734093780598,15,2968,427392,4449,137297,56901
199,1734093586264,1734093780516,15,2942,423648,4410,135998,57715
200,1734093586263,1734093780396,15,2942,423648,4410,136021,57667
201,1734093586260,1734093780475,15,2934,422496,4398,135651,58153
202,1734093586264,1734093780434,15,2938,423072,4404,135866,57879
203,1734093586262,1734093780625,10,1940,279360,2907,139820,54025
204,1734093586259,1734093780536,10,1980,285120,2967,139080,54739
205,1734093586259,1734093780376,10,1926,277344,2886,139883,53739
206,1734093586259,1734093780529,10,1956,281664,2931,138628,55080
207,1734093586090,1734093780446,11,2006,288864,3006,138992,55210
208,1734093586254,1734093780515,10,1970,283680,2952,138948,54895
209,1734093586256,1734093780543,11,1994,287136,2988,139754,54118
210,1734093586254,1734093780546,10,1900,273600,2847,140433,53441
211,1734093586091,1734093780596,11,2012,289728,3015,138312,55799
212,1734093586266,1734093780571,10,1908,274752,2859,139947,53896
213,1734093586251,1734093780558,10,1980,285120,2967,139308,54580
214,1734093586252,1734093780580,11,2022,291168,3030,137800,56026
215,1734093586095,1734093780260,10,1966,283104,2946,139491,54418
216,1734093586251,1734093780589,10,1912,275328,2865,139729,54062
217,1734093586094,1734093780373,15,2962,426528,4440,136344,57778
218,1734093586095,1734093780421,16,3004,432576,4503,135905,58263
219,1734093586253,1734093780453,16,2982,429408,4470,136222,57557
220,1734093586249,1734093780487,16,3054,439776,4578,134499,59265
221,1734093586249,1734093780500,15,2920,420480,4377,135987,57767
222,1734093586099,1734093780471,16,3040,437760,4557,135816,58406
223,1734093586098,1734093780345,10,1922,276768,2880,139262,54734
224,1734093586269,1734093780585,11,2078,299232,3114,137940,55853
225,1734093586249,1734093780581,10,1928,277632,2889,140214,53611
226,1734093586251,1734093780352,10,1960,282240,2937,139598,54078
227,1734093586249,1734093780520,10,1972,283968,2955,138930,54920
228,1734093586094,1734093780456,11,2074,298656,3108,137409,56795
229,1734093586253,1734093780496,10,1936,278784,2901,139016,54806
230,1734093586251,1734093780553,10,1968,283392,2949,139913,53968
231,1734093586095,1734093780622,11,1986,285984,2976,140038,54254
232,1734093586248,1734093780580,10,1976,284544,2961,138495,55332
233,1734093586248,1734093780544,10,1912,275328,2865,138827,55044
234,1734093586247,1734093780549,11,2044,294336,3063,137857,56022
235,1734093586249,1734093780361,10,1940,279360,2907,139855,53836
236,1734093586248,1734093780358,10,1926,277344,2886,140118,53535
237,1734093586249,1734093780432,15,2942,423648,4410,136639,57121
238,1734093586251,1734093780367,15,2914,419616,4368,136131,57518
239,1734093586094,1734093780434,16,3112,448128,4665,135932,58253
240,1734093586251,1734093780409,16,3004,432576,4503,135809,57887
241,1734093586094,1734093780459,15,2938,423072,4404,136474,57723
242,1734093586252,1734093780449,15,2918,420192,4374,136664,57110
243,1734093586253,1734093780622,10,1934,278496,2898,139045,54806
244,1734093586266,1734093780535,11,2000,288000,2997,137906,55957
245,1734093586093,1734093780576,11,2002,288288,3000,140081,54173
246,1734093586093,1734093780612,11,2054,295776,3078,139154,55146
247,1734093586254,1734093780596,11,1984,285696,2973,138913,54859
248,1734093586254,1734093780562,10,1940,279360,2907,139906,53930
249,1734093586091,1734093780619,10,1954,281376,2928,139322,54977
250,1734093586091,1734093780169,11,2028,292032,3039,138852,55066
251,1734093586089,1734093780532,10,1944,279936,2913,139534,54647
252,1734093586090,1734093780476,10,1956,281664,2931,139789,54316
253,1734093586256,1734093780527,10,1890,272160,2832,141214,52498
254,1734093586089,1734093780382,11,2068,297792,3099,138229,55910
255,1734093586088,1734093780617,11,2004,288576,3003,139803,54501
256,1734093586088,1734093780424,10,1976,284544,2961,140711,53401
257,1734093586257,1734093780587,15,2954,425376,4428,135046,58744
258,1734093586088,1734093780434,16,3054,439776,4578,135305,58879
259,1734093586088,1734093780480,15,2946,424224,4416,135915,58317
260,1734093586087,1734093780514,15,2934,422496,4398,136082,58071
261,1734093586261,1734093780473,15,2932,422208,4395,135962,57805
262,1734093586261,1734093780416,15,2950,424800,4422,135853,57888
263,1734093586262,1734093780597,10,1928,277632,2889,140604,53166
264,1734093586086,1734093780584,11,2038,293472,3054,139383,54861
265,1734093586086,1734093780362,11,2002,288288,3000,139690,54388
266,1734093586263,1734093780547,11,2040,293760,3057,139114,54732
267,1734093586086,1734093780594,11,2046,294624,3066,138140,56114
268,1734093586263,1734093780394,10,1926,277344,2886,140125,53578
269,1734093586263,1734093780568,11,1982,285408,2970,138621,55206
270,1734093586263,1734093780489,10,1896,273024,2841,140818,52990
271,1734093586084,1734093780380,11,2018,290592,3024,138559,55572
272,1734093586265,1734093780540,10,1968,283392,2949,138748,55120
273,1734093586265,1734093780585,11,2046,294624,3066,137580,56216
274,1734093586083,1734093780561,10,1952,281088,2925,139623,54656
275,1734093586265,1734093780544,10,1958,281952,2934,139838,54013
276,1734093586080,1734093780568,11,2022,291168,3030,140038,54234
277,1734093586266,1734093780495,15,2942,423648,4410,136235,57503
278,1734093586265,1734093780448,16,2988,430272,4479,135652,58106
279,1734093586083,1734093780478,16,3004,432576,4503,135954,58274
280,1734093586266,1734093780262,15,2958,425952,4434,135691,57789
281,1734093586083,1734093780439,16,2998,431712,4494,135373,58817
282,1734093586081,1734093780441,16,3042,438048,4560,135933,58260
283,1734093586080,1734093780535,10,1920,276480,2877,140855,53433
284,1734093586086,1734093780448,10,1896,273024,2841,139676,54425
285,1734093586086,1734093780424,11,2044,294336,3063,139488,54629
286,1734093586078,1734093780615,11,2004,288576,3003,140046,54254
287,1734093586087,1734093780469,11,2070,298080,3102,138192,56004
288,1734093586087,1734093780490,11,2018,290592,3024,139172,55074
289,1734093586088,1734093780619,11,1988,286272,2979,139354,54944
290,1734093586076,1734093780402,11,2080,299520,3117,137841,56407
291,1734093586091,1734093780551,11,1988,286272,2979,139204,55078
292,1734093586075,1734093780525,10,1980,285120,2967,139981,54297
293,1734093586074,1734093780630,11,2080,299520,3117,138629,55805
294,1734093586073,1734093780369,10,1934,278496,2898,139563,54697
295,1734093586103,1734093780520,11,1994,287136,2988,139713,54558
296,1734093586103,1734093780459,10,1926,277344,2886,138649,55560
297,1734093586073,1734093780475,16,3086,444384,4626,135803,58565
298,1734093586072,1734093780599,16,3058,440352,4584,136024,58318
299,1734093586104,1734093780381,16,3012,433728,4515,135919,58209
300,1734093586081,1734093780502,15,2940,423360,4407,136711,57461
301,1734093586079,1734093780428,16,3074,442656,4608,135364,58532
302,1734093586081,1734093780467,15,2956,425664,4431,136068,58126
303,1734093586075,1734093780400,11,2066,297504,3096,138022,56246
304,1734093586081,1734093780515,11,2002,288288,3000,139264,54892
305,1734093586087,1734093780622,11,2046,294624,3066,137548,56745
306,1734093586074,1734093780346,10,1970,283680,2952,140127,53935
307,1734093586075,1734093780462,11,2036,293184,3051,138568,55751
308,1734093586071,1734093780585,11,1992,286848,2985,139695,54715
309,1734093586079,1734093780550,10,1970,283680,2952,139183,55114
310,1734093586074,1734093780555,11,2060,296640,3087,138729,55709
311,1734093586105,1734093780265,11,2010,289440,3012,138884,55036
312,1734093586077,1734093780539,10,1944,279936,2913,141389,52895
313,1734093586074,1734093780367,11,2098,302112,3144,138209,55897
314,1734093586115,1734093780590,11,2044,294336,3063,138651,55578
315,1734093586104,1734093780518,10,1954,281376,2928,140428,53721
316,1734093586117,1734093780526,11,2050,295200,3072,138651,55630
317,1734093586071,1734093780481,16,3046,438624,4566,135421,58973
318,1734093586071,1734093780467,16,3112,448128,4665,135269,59096
319,1734093586104,1734093780414,15,2942,423648,4410,136211,57953
320,1734093586103,1734093780422,16,3024,435456,4533,135942,58230
321,1734093586244,1734093780424,15,2942,423648,4410,136477,57283
322,1734093586102,1734093780384,16,3046,438624,4566,135145,58991
323,1734093586101,1734093780581,11,2030,292320,3042,139971,54169
324,1734093586101,1734093780540,10,1942,279648,2910,140747,53433
325,1734093586101,1734093780621,11,1996,287424,2991,139355,54836
326,1734093586101,1734093780595,10,1974,284256,2958,139664,54547
327,1734093586073,1734093780570,11,2042,294048,3060,139157,55255
328,1734093586100,1734093780502,10,1896,273024,2841,140449,53692
329,1734093586073,1734093780367,10,1946,280224,2916,140461,53694
330,1734093586073,1734093780536,11,2054,295776,3078,138670,55758
331,1734093586074,1734093780486,10,1944,279936,2913,141019,53215
332,1734093586099,1734093780558,11,2008,289152,3009,139190,55117
333,1734093586074,1734093780453,11,2036,293184,3051,137962,56172
334,1734093586098,1734093780507,10,1966,283104,2946,139625,54634
335,1734093586074,1734093780379,11,2002,288288,3000,138786,55384
336,1734093586074,1734093780534,11,2000,288000,2997,139814,54592
337,1734093586074,1734093780462,16,3054,439776,4578,136329,58003
338,1734093586074,1734093780437,16,3042,438048,4560,135791,58535
339,1734093586098,1734093780512,16,3140,452160,4707,135543,58614
340,1734093586075,1734093780435,16,3002,432288,4500,135348,58980
341,1734093586098,1734093780475,15,2966,427104,4446,137019,57206
342,1734093586075,1734093780463,16,3044,438336,4563,135360,58896
343,1734093586096,1734093780467,11,2026,291744,3036,139948,54270
344,1734093586094,1734093780619,10,1934,278496,2898,140056,54132
345,1734093586093,1734093780355,11,2000,288000,2997,138931,55162
346,1734093586075,1734093780519,11,2010,289440,3012,138736,55570
347,1734093586256,1734093780598,10,1958,281952,2934,140045,53722
348,1734093586090,1734093780574,11,2048,294912,3069,138637,55630
349,1734093586089,1734093780432,10,1882,271008,2820,141443,52634
350,1734093586077,1734093780356,11,2006,288864,3006,138857,55042
351,1734093586089,1734093780625,11,2006,288864,3006,138987,55306
352,1734093586076,1734093780538,11,2048,294912,3069,138011,56292
353,1734093586088,1734093780454,11,2064,297216,3093,138980,55225
354,1734093586088,1734093780455,11,2016,290304,3021,139044,55156
355,1734093586077,1734093780473,11,1990,286560,2982,139999,54261
356,1734093586087,1734093780559,11,2032,292608,3045,139181,55099
357,1734093586077,1734093780586,16,3044,438336,4563,136116,58155
358,1734093586078,1734093780352,16,3030,436320,4542,136681,57521
359,1734093586086,1734093780456,16,2984,429696,4473,136200,58005
360,1734093586078,1734093780427,15,2964,426816,4443,136619,57560
361,1734093586078,1734093780505,15,2942,423648,4410,136083,58082
362,1734093586079,1734093780461,15,2946,424224,4416,136228,57967
363,1734093586085,1734093780167,10,1972,283968,2955,138152,55762
364,1734093586086,1734093780269,11,2006,288864,3006,139284,54739
365,1734093586079,1734093780568,11,2030,292320,3042,139040,55228
366,1734093586085,1734093780383,11,1982,285408,2970,138466,55596
367,1734093586085,1734093780624,11,2016,290304,3021,138427,55869
368,1734093586085,1734093780555,10,1972,283968,2955,139201,55081
369,1734093586085,1734093780578,11,2010,289440,3012,138714,55540
370,1734093586080,1734093780619,11,1990,286560,2982,139059,55241
371,1734093586080,1734093780375,11,2022,291168,3030,138795,55331
372,1734093586084,1734093780614,11,2034,292896,3048,139099,55205
373,1734093586084,1734093780563,11,2038,293472,3054,138910,55361
374,1734093586083,1734093780328,11,2032,292608,3045,138194,55845
375,1734093586081,1734093780476,11,1982,285408,2970,140958,53269
376,1734093586081,1734093780534,11,2006,288864,3006,138203,56087
377,1734093586081,1734093780478,16,3076,442944,4611,135313,58914
378,1734093586081,1734093780446,16,3042,438048,4560,136809,57388
379,1734093586265,1734093780457,15,2946,424224,4416,136296,57480
380,1734093586081,1734093780497,16,3000,432000,4497,136093,58081
381,1734093586083,1734093780437,15,2938,423072,4404,136340,57844
382,1734093586081,1734093780359,16,3014,434016,4518,136261,57953
383,1734093586265,1734093780546,10,1956,281664,2931,139426,54433
384,1734093586265,1734093780517,10,1958,281952,2934,139494,54329
385,1734093586266,1734093780388,10,1930,277920,2892,139449,54241
386,1734093586266,1734093780406,10,1934,278496,2898,138319,55368
387,1734093586266,1734093780596,10,1926,277344,2886,139593,54182
388,1734093586084,1734093780428,10,1960,282240,2937,138929,54986
389,1734093586266,1734093780394,10,1966,283104,2946,139488,54232
390,1734093586266,1734093780359,10,1918,276192,2874,140093,53549
391,1734093586266,1734093780531,10,1890,272160,2832,140775,53060
392,1734093586265,1734093780617,10,1936,278784,2901,139954,53908
393,1734093586266,1734093780575,10,1920,276480,2877,140624,53200
394,1734093586265,1734093780350,10,1932,278208,2895,139824,53831
395,1734093586265,1734093780524,10,1960,282240,2937,138524,55315
396,1734093586084,1734093780495,11,1990,286560,2982,139408,54837
397,1734093586084,1734093780599,16,3036,437184,4551,135658,58541
398,1734093586265,1734093780516,15,2948,424512,4419,135271,58440
399,1734093586264,1734093780420,15,2936,422784,4401,135654,58076
400,1734093586084,1734093780423,16,3004,432576,4503,136106,58004
401,1734093586085,1734093780475,16,2974,428256,4458,136344,57882
402,1734093586263,1734093780396,15,2966,427104,4446,135515,58188
403,1734093586266,1734093780291,10,1936,278784,2901,139549,54019
404,1734093586085,1734093780355,11,2038,293472,3054,138492,55598
405,1734093586263,1734093780424,10,1896,273024,2841,140479,53187
406,1734093586085,1734093780266,10,1978,284832,2964,139799,54223
407,1734093586085,1734093780576,11,2000,288000,2997,139175,55086
408,1734093586085,1734093780574,11,1984,285696,2973,140059,54202
409,1734093586266,1734093780372,10,1922,276768,2880,139488,54136
410,1734093586086,1734093780479,11,2010,289440,3012,138313,55876
411,1734093586263,1734093780549,10,1968,283392,2949,139458,54416
412,1734093586262,1734093780569,10,1898,273312,2844,140257,53570
413,1734093586086,1734093780451,10,1980,285120,2967,138808,55295
414,1734093586262,1734093780555,11,1998,287712,2994,138588,55272
415,1734093586261,1734093780557,11,1988,286272,2979,139803,54036
416,1734093586262,1734093780363,10,1912,275328,2865,139298,54382
417,1734093586261,1734093780263,15,2954,425376,4428,136170,57307
418,1734093586086,1734093780165,16,3004,432576,4503,135717,58185
419,1734093586261,1734093780419,15,2936,422784,4401,135795,57933
420,1734093586086,1734093780409,16,3060,440640,4587,135664,58495
421,1734093586086,1734093780478,16,3014,434016,4518,135992,58235
422,1734093586261,1734093780480,15,2938,423072,4404,135227,58517
423,1734093586261,1734093780579,10,1920,276480,2877,140448,53371
424,1734093586261,1734093780520,10,1898,273312,2844,140113,53605
425,1734093586087,1734093780569,11,2010,289440,3012,139792,54473
426,1734093586259,1734093780541,10,1902,273888,2850,140037,53812
427,1734093586259,1734093780502,11,1988,286272,2979,138853,54959
428,1734093586259,1734093780261,11,1992,286848,2985,138024,55455
429,1734093586087,1734093780565,11,2080,299520,3117,138971,55305
430,1734093586259,1734093780530,11,2000,288000,2997,137915,55787
431,1734093586259,1734093780354,10,1966,283104,2946,139938,53741
432,1734093586088,1734093780512,10,1896,273024,2841,141357,52906
433,1734093586088,1734093780346,11,2104,302976,3153,137875,56219
434,1734093586088,1734093780527,11,2098,302112,3144,136779,57503
435,1734093586088,1734093780571,11,1984,285696,2973,139494,54769
436,1734093586088,1734093780500,11,2036,293184,3051,138221,56035
437,1734093586258,1734093780483,15,2942,423648,4410,135620,58173
438,1734093586258,1734093780410,15,2964,426816,4443,136335,57402
439,1734093586088,1734093780472,16,3094,445536,4638,134622,59601
440,1734093586258,1734093780428,15,2940,423360,4407,135546,58211
441,1734093586089,1734093780495,15,2970,427680,4452,136318,57926
442,1734093586257,1734093780582,15,2914,419616,4368,136626,57177
443,1734093586089,1734093780623,10,1952,281088,2925,138736,55446
444,1734093586089,1734093780625,10,1972,283968,2955,139324,54966
445,1734093586257,1734093780566,10,1972,283968,2955,139001,54827
446,1734093586266,1734093780586,10,1932,278208,2895,139724,54074
447,1734093586089,1734093780594,11,2098,302112,3144,136688,57529
448,1734093586266,1734093780433,10,1970,283680,2952,139337,54405
449,1734093586089,1734093780596,11,1986,285984,2976,140101,54001
